,ProductID,PriceReg,DayoftheYear,ItemCount
29405,3,28.99,22,50
29406,1,190.5,84,65
29407,3,65.0,207,23
29408,4,79.99,159,79
29409,2,268.4,49,135
29410,2,180.0,213,63
29411,5,52.95,360,21
29412,3,56.95,313,26
29413,3,46.95,98,21
29414,3,59.69,325,15
29415,2,61.95,282,29
29416,4,49.0,313,26
29417,4,0.0,132,13
29418,2,80.53,234,27
29419,2,99.95,111,27
29420,4,64.0,163,22
29421,1,49.0,347,18
29422,3,283.95,182,118
29423,5,129.95,215,112
29424,4,299.95,113,108
29425,2,110.95,32,97
29426,2,142.95,15,65
29427,4,50.0,116,27
29428,3,151.95,6,107
29429,2,25.0,290,26
29430,2,70.0,314,17
29431,5,245.0,239,12
29432,1,144.0,95,16
29433,4,44.95,31,14
29434,4,190.87,297,46
29435,3,81.5,333,15
29436,3,1733.67,329,42
29437,4,28.93,307,40
29438,4,93.95,20,37
29439,3,90.95,259,30
29440,4,163.95,293,34
29441,4,170.95,1,68
29442,2,137.0,232,32
29443,4,113.33,95,47
29444,3,53.98,11,47
29445,4,179.95,212,45
29446,1,145.95,319,62
29447,5,160.95,206,32
29448,1,99.95,79,48
29449,2,26.83,272,25
29450,1,68.66,350,40
29451,4,64.0,128,25
29452,2,95.6,170,22
29453,1,146.7,345,34
29454,4,26.49,81,18
29455,2,28.11,48,47
29456,3,53.88,115,55
29457,1,94.0,47,68
29458,2,13.67,78,86
29459,4,14.99,156,58
29460,2,57.95,49,30
29461,4,160.0,115,14
29462,4,0.0,21,29
29463,1,108.8,176,30
29464,2,109.15,199,58
29465,4,20.95,13,36
29466,4,199.95,32,9
29467,2,119.0,60,32
29468,2,74.07,94,27
29469,3,13.97,66,31
29470,3,52.95,39,36
29471,5,215.0,40,33
29472,2,69.95,288,56
29473,4,108.6,68,73
29474,4,86.2,82,43
29475,5,107.95,12,43
29476,5,69.95,349,45
29477,4,83.95,84,20
29478,4,87.95,9,42
29479,2,191.0,83,24
29480,1,163.0,234,23
29481,4,32.95,222,20
29482,4,210.95,88,125
29483,1,231.95,333,76
29484,4,144.95,231,102
29485,3,25.0,26,58
29486,2,134.95,114,23
29487,2,69.5,218,35
29488,1,185.0,156,26
29489,4,503.95,339,8
29490,4,44.95,283,25
29491,3,6.99,214,13
29492,5,45.0,145,28
29493,2,99.0,37,80
29494,1,236.95,252,62
29495,1,93.6,154,18
29496,5,86.95,135,50
29497,2,69.95,221,39
29498,3,135.0,261,19
29499,5,117.95,362,10
29500,3,37.0,39,24
29501,1,0.0,32,8
29502,4,99.99,246,22
29503,1,65.21,82,36
29504,5,43.4,271,86
29505,1,208.95,175,17
29506,2,75.95,138,56
29507,5,114.08,165,39
29508,2,104.0,320,38
29509,5,7.99,102,33
29510,2,17.49,171,59
29511,3,49.95,151,15
29512,3,73.95,210,20
29513,4,76.95,196,16
29514,4,183.99,57,35
29515,4,96.5,354,30
29516,4,55.53,260,28
29517,5,73.8,99,71
29518,3,45.95,148,71
29519,4,56.99,254,79
29520,2,50.8,63,92
29521,4,43.8,45,113
29522,1,53.33,134,105
29523,1,64.4,34,141
29524,5,63.0,348,44
29525,4,50.6,214,39
29526,5,58.0,7,24
29527,2,93.8,14,55
29528,5,102.6,364,38
29529,5,45.6,68,61
29530,5,56.67,363,38
29531,3,194.95,70,80
29532,2,279.99,130,19
29533,2,45.0,336,46
29534,4,54.95,208,27
29535,3,33.95,292,21
29536,1,55.95,324,13
29537,4,120.7,66,68
29538,4,291.95,112,48
29539,3,303.95,236,61
29540,3,59.95,322,17
29541,2,75.0,347,30
29542,4,109.0,40,17
29543,2,78.95,14,22
29544,5,69.0,229,25
29545,4,0.0,45,19
29546,3,72.0,226,56
29547,5,22.46,348,26
29548,2,130.0,284,20
29549,4,67.0,89,19
29550,5,99.95,293,53
29551,4,211.2,16,33
29552,2,135.0,326,48
29553,2,59.95,52,90
29554,2,79.57,210,25
29555,2,53.08,323,137
29556,5,29.79,57,205
29557,3,8.34,141,144
29558,3,95.0,188,76
29559,5,91.5,63,34
29560,5,59.95,46,29
29561,2,100.0,264,118
29562,2,154.0,312,35
29563,1,174.0,129,23
29564,2,83.95,316,31
29565,3,76.95,319,48
29566,2,125.0,349,17
29567,1,54.95,25,20
29568,1,99.0,232,23
29569,3,90.0,64,19
29570,5,42.99,348,16
29571,1,57.99,342,12
29572,5,115.0,30,61
29573,1,99.0,174,71
29574,4,107.0,30,29
29575,3,144.2,252,26
29576,4,55.95,170,17
29577,5,74.95,239,32
29578,3,59.95,134,20
29579,5,22.98,326,12
29580,1,52.0,252,39
29581,1,139.95,65,20
29582,4,135.95,102,15
29583,4,112.3,91,14
29584,2,101.25,295,34
29585,1,38.92,362,48
29586,1,60.99,185,61
29587,5,111.4,266,21
29588,2,279.95,187,132
29589,4,192.95,100,11
29590,5,134.8,192,114
29591,3,329.95,147,92
29592,3,273.95,248,35
29593,2,0.0,364,32
29594,3,307.95,176,151
29595,4,279.95,125,194
29596,4,134.8,73,232
29597,4,307.95,112,122
29598,4,189.95,226,49
29599,3,191.95,346,49
29600,5,202.95,284,43
29601,2,189.95,290,91
29602,4,67.95,311,25
29603,4,202.95,224,29
29604,2,67.95,18,30
29605,2,227.95,356,26
29606,3,227.95,150,46
29607,1,69.95,361,35
29608,1,99.0,45,15
29609,1,99.0,38,21
29610,2,79.0,157,12
29611,4,65.0,31,20
29612,2,90.0,116,30
29613,5,95.0,185,31
29614,2,105.0,207,21
29615,3,93.0,232,64
29616,5,70.0,50,18
29617,5,96.0,304,22
29618,4,102.0,95,26
29619,3,44.0,253,37
29620,4,159.0,80,16
29621,5,175.0,340,14
29622,2,199.0,244,14
29623,4,74.0,342,22
29624,4,98.95,62,59
29625,2,54.5,6,18
29626,2,95.2,133,36
29627,5,46.95,358,31
29628,2,97.95,32,65
29629,1,115.8,262,108
29630,3,144.95,239,33
29631,3,22.95,327,19
29632,1,64.95,204,14
29633,5,22.95,215,70
29634,5,120.95,258,22
29635,4,49.95,48,28
29636,1,79.95,282,31
29637,2,218.95,33,12
29638,2,39.95,176,9
29639,1,149.0,26,15
29640,2,54.95,10,16
29641,5,64.95,139,22
29642,3,187.95,212,32
29643,2,170.95,177,22
29644,1,52.95,206,20
29645,4,104.0,98,29
29646,2,124.0,293,20
29647,4,121.0,93,16
29648,5,82.95,187,14
29649,4,165.0,63,21
29650,3,115.0,159,23
29651,2,182.0,152,24
29652,4,64.95,250,18
29653,3,150.0,51,37
29654,3,199.0,348,23
29655,2,104.95,57,17
29656,5,64.95,17,15
29657,4,234.95,147,42
29658,2,234.95,33,56
29659,4,326.95,318,73
29660,3,310.95,220,107
29661,1,39.93,213,52
29662,3,247.95,55,113
29663,3,329.95,102,85
29664,4,101.25,35,15
29665,5,15.75,121,61
29666,3,241.95,205,72
29667,3,358.95,45,73
29668,1,26.64,73,16
29669,4,60.0,129,38
29670,5,127.0,300,35
29671,4,111.6,290,35
29672,2,78.0,29,22
29673,4,377.95,120,104
29674,4,97.8,15,44
29675,3,77.0,111,34
29676,2,85.0,226,29
29677,4,0.0,73,17
29678,1,71.5,250,22
29679,2,314.95,259,58
29680,2,393.95,103,61
29681,2,246.95,47,49
29682,5,110.0,313,44
29683,4,125.0,61,61
29684,4,152.95,259,12
29685,3,44.99,257,39
29686,5,126.0,331,22
29687,3,89.0,79,47
29688,3,0.0,225,11
29689,2,289.0,250,15
29690,3,85.0,245,41
29691,3,69.0,175,40
29692,1,99.95,328,30
29693,2,99.95,185,40
29694,1,20.42,263,112
29695,1,69.95,252,164
29696,5,104.25,39,117
29697,3,59.95,296,122
29698,5,59.95,288,102
29699,4,223.95,72,39
29700,4,140.92,290,23
29701,5,107.95,135,26
29702,4,214.95,164,33
29703,2,186.95,119,76
29704,1,125.95,310,39
29705,3,68.26,311,61
29706,4,112.93,149,17
29707,3,14.59,187,47
29708,4,69.0,104,16
29709,2,69.95,212,21
29710,1,76.0,118,13
29711,1,39.94,309,76
29712,2,39.95,334,24
29713,4,47.5,148,26
29714,2,51.77,181,46
29715,3,56.0,187,27
29716,1,68.8,218,31
29717,4,37.66,179,38
29718,2,15.99,52,112
29719,1,6.92,272,61
29720,1,59.8,75,35
29721,2,110.67,265,69
29722,5,149.6,67,75
29723,1,60.95,142,45
29724,2,18.49,85,51
29725,4,23.8,203,41
29726,2,75.95,294,39
29727,1,87.0,302,15
29728,4,98.0,12,55
29729,5,79.0,208,50
29730,5,191.0,283,30
29731,4,52.95,212,36
29732,1,105.0,47,52
29733,2,70.95,196,67
29734,2,114.6,45,66
29735,3,45.0,53,24
29736,2,41.95,318,23
29737,4,44.95,357,26
29738,5,70.0,92,41
29739,5,50.0,185,15
29740,2,108.0,51,79
29741,1,96.0,67,51
29742,4,124.0,115,55
29743,1,0.0,210,29
29744,3,79.0,351,65
29745,4,113.75,125,33
29746,1,95.95,272,68
29747,2,105.0,27,100
29748,5,24.95,178,29
29749,2,81.95,108,59
29750,5,192.2,365,48
29751,3,28.49,92,47
29752,3,49.95,213,58
29753,1,6.84,93,33
29754,1,18.97,173,75
29755,4,8.48,171,60
29756,1,98.95,111,75
29757,2,110.0,18,93
29758,1,121.2,342,100
29759,1,152.0,133,53
29760,1,121.2,143,58
29761,5,47.9,219,10
29762,1,12.89,104,75
29763,2,61.95,237,47
29764,1,146.0,365,88
29765,4,45.95,116,85
29766,3,130.0,117,85
29767,2,43.97,142,50
29768,2,116.33,2,42
29769,2,131.8,121,59
29770,2,130.0,102,85
29771,4,105.33,43,59
29772,4,227.6,70,146
29773,3,231.93,186,78
29774,5,78.9,147,23
29775,1,87.5,61,22
29776,1,80.26,103,35
29777,1,300.95,329,83
29778,1,247.95,255,63
29779,3,193.95,193,54
29780,5,153.95,183,32
29781,3,225.95,116,52
29782,1,272.95,227,74
29783,5,139.93,209,159
29784,3,100.6,158,47
29785,3,132.1,63,162
29786,4,76.4,147,65
29787,2,101.99,99,106
29788,5,242.0,263,96
29789,3,155.95,359,54
29790,4,0.0,40,15
29791,4,313.95,253,136
29792,5,0.0,18,59
29793,1,20.0,58,89
29794,4,143.0,350,107
29795,2,187.07,55,146
29796,5,52.95,95,23
29797,4,137.16,283,140
29798,3,0.0,218,30
29799,4,69.95,19,14
29800,2,54.95,249,45
29801,2,76.95,226,56
29802,3,114.0,149,43
29803,3,132.6,259,74
29804,3,99.0,227,52
29805,3,155.2,72,59
29806,5,117.6,364,52
29807,3,191.0,12,26
29808,3,146.0,295,18
29809,1,59.95,126,51
29810,2,47.5,239,23
29811,1,95.95,25,39
29812,5,115.0,319,91
29813,4,135.0,88,44
29814,5,99.95,249,85
29815,2,89.95,244,51
29816,4,34.19,24,35
29817,2,60.78,278,43
29818,5,16.98,133,32
29819,1,76.0,134,30
29820,5,100.6,129,54
29821,1,64.67,103,42
29822,4,77.2,253,54
29823,5,77.95,75,55
29824,1,134.0,10,61
29825,5,99.35,234,70
29826,5,40.95,308,15
29827,2,54.95,222,24
29828,5,79.95,117,15
29829,2,79.95,326,20
29830,2,173.8,268,85
29831,5,84.0,188,63
29832,3,86.67,347,34
29833,3,101.8,174,53
29834,1,171.95,279,131
29835,5,116.95,132,39
29836,1,188.95,233,69
29837,2,127.8,261,43
29838,5,222.95,192,82
29839,2,100.95,358,71
29840,4,89.95,297,63
29841,3,235.95,131,71
29842,5,120.2,196,55
29843,2,146.0,66,52
29844,2,49.99,249,83
29845,4,89.95,29,20
29846,2,93.0,195,31
29847,1,88.95,148,38
29848,1,126.4,138,86
29849,4,117.8,275,26
29850,3,94.2,91,19
29851,4,55.95,59,34
29852,5,93.0,332,50
29853,3,75.95,138,30
29854,5,74.95,321,36
29855,5,89.95,43,36
29856,2,157.2,227,38
29857,1,108.6,176,41
29858,1,119.95,260,40
29859,1,80.8,28,37
29860,5,104.2,63,23
29861,2,79.6,39,36
29862,4,116.2,252,47
29863,4,90.25,235,54
29864,2,47.99,73,20
29865,4,42.0,202,13
29866,5,49.95,281,99
29867,3,49.95,306,27
29868,2,110.95,44,41
29869,3,182.95,182,35
29870,4,94.2,134,33
29871,3,86.4,139,44
29872,3,69.5,280,44
29873,2,105.0,358,36
29874,2,263.95,25,30
29875,1,304.95,47,55
29876,1,203.95,279,27
29877,4,39.88,193,27
29878,4,203.95,276,45
29879,4,57.95,198,35
29880,5,28.98,53,113
29881,3,5.82,1,62
29882,5,33.54,274,42
29883,2,165.95,71,69
29884,3,170.95,222,84
29885,5,123.0,189,40
29886,5,92.2,186,46
29887,1,87.6,237,84
29888,5,139.33,107,338
29889,4,169.2,253,235
29890,4,46.0,204,52
29891,3,57.0,50,34
29892,2,39.95,308,34
29893,2,60.95,299,46
29894,5,149.95,168,78
29895,3,136.95,350,74
29896,1,88.95,253,49
29897,5,71.0,44,28
29898,2,90.25,189,19
29899,2,89.8,137,35
29900,5,75.13,128,44
29901,1,41.48,7,39
29902,3,102.0,139,73
29903,2,117.0,179,40
29904,1,78.95,304,29
29905,2,7.98,275,26
29906,2,80.0,217,171
29907,5,64.95,145,90
29908,3,59.95,16,15
29909,4,59.6,83,58
29910,1,159.75,178,272
29911,5,177.25,281,145
29912,5,182.33,61,72
29913,5,165.6,323,209
29914,2,102.2,136,99
29915,1,105.4,343,105
29916,2,87.5,59,17
29917,4,216.95,208,105
29918,5,139.95,189,97
29919,3,195.95,73,88
29920,1,0.0,244,16
29921,3,131.95,334,64
29922,2,44.95,163,11
29923,4,182.33,24,69
29924,4,95.0,182,130
29925,1,38.95,86,41
29926,1,136.95,5,59
29927,4,69.95,161,63
29928,2,47.6,247,26
29929,2,0.0,92,12
29930,4,117.95,291,54
29931,3,134.95,143,55
29932,4,292.95,109,82
29933,1,196.75,139,93
29934,2,43.9,228,132
29935,5,254.95,56,56
29936,4,254.95,204,146
29937,4,281.95,296,79
29938,2,308.95,271,98
29939,5,157.95,125,107
29940,3,217.95,185,176
29941,3,209.95,131,143
29942,5,90.6,179,34
29943,4,86.95,274,53
29944,2,141.6,346,262
29945,2,25.23,318,43
29946,2,53.99,269,65
29947,5,49.69,150,91
29948,2,7.98,193,70
29949,5,111.2,115,12
29950,1,121.8,288,50
29951,5,111.2,239,43
29952,4,285.95,19,83
29953,5,202.95,300,66
29954,4,11.62,46,42
29955,5,129.2,200,76
29956,4,56.0,326,38
29957,3,84.95,43,49
29958,2,93.95,77,58
29959,2,118.4,147,149
29960,3,50.4,65,35
29961,5,18.99,301,66
29962,2,71.27,139,76
29963,5,40.15,223,46
29964,5,36.95,208,15
29965,3,185.95,60,46
29966,3,48.94,218,30
29967,1,102.25,226,48
29968,5,77.0,296,36
29969,5,79.99,71,67
29970,4,4.0,287,38
29971,4,137.0,150,65
29972,4,125.4,193,64
29973,3,131.0,166,30
29974,5,181.2,212,49
29975,2,45.94,65,79
29976,2,78.5,5,17
29977,5,102.95,294,19
29978,1,64.99,150,38
29979,1,99.95,118,29
29980,3,39.99,230,30
29981,3,99.95,151,24
29982,2,44.95,253,18
29983,3,89.95,272,19
29984,2,56.37,337,23
29985,5,50.0,336,15
29986,2,64.99,62,19
29987,2,99.95,127,20
29988,2,27.31,353,14
29989,3,79.95,303,41
29990,3,83.95,33,27
29991,5,97.4,254,21
29992,3,347.95,77,47
29993,5,319.95,208,44
29994,4,155.0,182,23
29995,3,110.0,19,22
29996,5,154.4,115,36
29997,1,39.95,252,26
29998,1,56.0,191,21
29999,4,143.2,352,21
30000,3,118.35,223,20
30001,2,6.74,286,59
30002,5,90.42,220,89
30003,4,19.39,181,82
30004,2,250.0,184,19
30005,2,144.0,145,25
30006,5,150.0,225,45
30007,4,172.95,313,39
30008,5,189.95,20,90
30009,4,30.0,354,24
30010,4,60.0,9,21
30011,1,79.95,83,22
30012,4,119.0,159,45
30013,2,80.0,220,13
30014,4,45.0,290,23
30015,2,45.0,317,43
30016,3,61.0,119,14
30017,2,73.0,70,25
30018,2,80.0,176,81
30019,2,0.0,96,15
30020,2,11.49,50,45
30021,4,13.99,25,134
30022,5,103.4,218,76
30023,1,196.75,276,50
30024,3,128.6,252,89
30025,2,108.95,105,183
30026,4,6.32,220,106
30027,4,10.96,121,87
30028,4,20.99,172,50
30029,3,87.5,91,42
30030,2,37.99,209,26
30031,2,39.95,69,18
30032,4,83.01,290,16
30033,1,117.4,317,30
30034,5,65.0,92,38
30035,2,49.99,38,24
30036,5,49.45,203,22
30037,5,141.0,154,65
30038,3,114.4,35,58
30039,2,86.95,59,36
30040,1,116.0,276,33
30041,3,39.95,170,11
30042,2,50.95,42,44
30043,5,78.95,120,24
30044,2,74.95,152,16
30045,3,42.62,269,44
30046,3,87.72,307,166
30047,3,202.95,338,25
30048,4,68.95,295,15
30049,4,249.0,56,53
30050,4,75.0,177,33
30051,5,49.95,119,26
30052,1,28.4,332,12
30053,5,143.95,285,71
30054,1,26.8,225,25
30055,4,62.4,65,45
30056,5,72.8,2,59
30057,1,60.67,259,41
30058,3,58.2,361,39
30059,2,150.95,101,94
30060,3,165.95,277,98
30061,4,150.95,254,77
30062,5,150.95,87,73
30063,4,86.95,364,88
30064,1,124.95,125,88
30065,1,162.95,334,50
30066,5,156.95,337,38
30067,5,156.95,188,52
30068,5,15.98,133,32
30069,1,47.95,358,38
30070,1,47.0,93,25
30071,2,47.0,270,28
30072,3,48.0,94,23
30073,1,235.95,124,58
30074,1,304.95,290,37
30075,5,399.95,267,31
30076,2,317.95,116,47
30077,2,318.95,105,49
30078,3,48.0,321,32
30079,4,75.3,203,22
30080,2,139.0,182,16
30081,5,96.6,22,49
30082,4,142.95,299,24
30083,2,88.0,243,42
30084,3,142.95,222,54
30085,2,140.95,227,46
30086,2,139.95,261,39
30087,2,60.95,135,14
30088,2,75.0,93,14
30089,2,71.0,160,25
30090,1,34.99,12,46
30091,2,92.0,351,24
30092,4,23.24,110,141
30093,2,4.37,126,173
30094,4,65.6,178,23
30095,4,156.2,140,39
30096,5,90.0,269,36
30097,2,54.06,308,156
30098,2,12.03,1,37
30099,3,103.0,275,44
30100,1,47.2,9,42
30101,2,106.67,273,37
30102,1,90.95,17,12
30103,5,41.95,21,29
30104,3,80.8,219,51
30105,4,61.95,220,39
30106,1,140.0,61,48
30107,3,133.33,79,87
30108,1,128.0,220,84
30109,2,98.95,5,91
30110,3,88.0,330,7
30111,5,98.95,163,124
30112,4,87.0,355,41
30113,4,19.93,236,44
30114,3,75.0,65,34
30115,3,5.95,249,74
30116,3,37.96,24,89
30117,5,0.0,188,11
30118,5,56.95,65,29
30119,2,49.45,43,54
30120,5,0.0,183,19
30121,2,78.45,175,15
30122,3,89.5,8,41
30123,4,115.0,261,30
30124,2,31.95,223,31
30125,1,65.0,337,31
30126,1,142.2,61,69
30127,1,66.95,19,49
30128,5,84.95,111,43
30129,5,54.99,179,145
30130,2,20.95,245,16
30131,4,49.95,59,67
30132,2,225.0,247,18
30133,1,135.95,78,11
30134,2,34.6,94,16
30135,2,95.6,37,35
30136,1,139.0,336,15
30137,2,52.95,120,16
30138,2,49.95,197,15
30139,5,35.95,322,19
30140,3,32.5,230,21
30141,1,105.95,35,93
30142,3,39.0,213,9
30143,4,48.97,104,46
30144,3,90.95,292,71
30145,3,105.95,269,17
30146,3,45.0,120,28
30147,5,52.95,251,37
30148,3,160.0,332,18
30149,3,49.0,297,43
30150,3,76.0,61,74
30151,3,54.95,136,33
30152,3,69.95,311,39
30153,4,30.12,361,35
30154,2,72.0,131,59
30155,3,59.95,195,17
30156,4,53.95,199,12
30157,3,89.0,198,147
30158,1,66.0,156,32
30159,2,69.0,22,38
30160,4,65.95,357,16
30161,1,80.0,341,24
30162,3,129.53,109,29
30163,5,87.58,306,49
30164,2,65.95,254,29
30165,2,71.95,303,31
30166,4,104.95,158,58
30167,2,90.95,326,44
30168,3,36.02,358,38
30169,4,216.0,302,90
30170,4,48.0,232,28
30171,1,200.0,258,31
30172,4,135.2,292,19
30173,4,99.0,13,26
30174,3,61.73,127,195
30175,4,53.6,141,75
30176,5,72.0,124,16
30177,4,133.95,55,39
30178,1,59.95,215,12
30179,2,58.93,25,45
30180,2,142.0,325,60
30181,4,64.95,38,21
30182,2,29.0,172,25
30183,2,8.98,283,40
30184,2,201.2,122,87
30185,4,273.95,352,32
30186,4,284.95,74,53
30187,3,104.95,193,17
30188,4,68.0,113,28
30189,4,47.95,208,25
30190,2,341.95,193,67
30191,5,312.95,99,27
30192,3,185.95,120,37
30193,1,49.99,360,68
30194,2,49.99,245,22
30195,2,42.5,362,42
30196,2,74.25,33,49
30197,2,53.95,30,30
30198,5,34.95,5,19
30199,1,42.95,279,29
30200,5,44.95,185,47
30201,1,63.95,18,33
30202,4,62.0,81,42
30203,3,59.0,178,44
30204,3,39.99,67,27
30205,4,79.95,358,47
30206,2,50.0,214,16
30207,1,52.09,63,129
30208,3,34.4,108,81
30209,1,436.0,73,103
30210,4,249.0,103,19
30211,1,49.95,212,15
30212,3,122.99,56,95
30213,2,7.88,198,48
30214,2,38.2,351,68
30215,4,107.75,346,26
30216,3,146.0,310,42
30217,4,6.0,6,65
30218,2,227.0,11,22
30219,3,67.0,228,39
30220,2,83.95,319,10
30221,4,100.0,294,20
30222,2,100.0,326,13
30223,2,80.0,264,22
30224,5,85.0,71,22
30225,4,65.0,245,23
30226,5,50.0,178,31
30227,1,60.95,216,30
30228,4,199.0,101,23
30229,3,124.5,211,33
30230,5,125.0,359,15
30231,2,131.5,356,16
30232,4,134.95,39,36
30233,5,74.95,145,35
30234,3,60.0,240,43
30235,3,207.95,185,52
30236,4,150.95,139,38
30237,2,188.95,61,54
30238,4,44.99,65,19
30239,3,39.99,92,14
30240,5,48.0,261,27
30241,3,45.0,77,68
30242,2,105.6,241,36
30243,3,79.0,361,70
30244,4,150.2,316,41
30245,1,139.0,11,53
30246,3,144.0,101,56
30247,3,156.4,123,38
30248,5,125.4,277,40
30249,1,150.2,287,44
30250,5,137.0,185,36
30251,5,165.4,139,79
30252,3,121.6,296,60
30253,1,115.0,22,42
30254,2,120.8,318,61
30255,4,105.2,121,33
30256,4,85.0,205,52
30257,3,121.0,306,36
30258,2,81.13,35,15
30259,2,98.6,314,42
30260,2,150.2,310,66
30261,1,155.4,341,92
30262,2,150.0,330,57
30263,1,124.0,24,31
30264,5,74.95,286,48
30265,1,55.95,250,38
30266,5,59.0,295,78
30267,3,210.0,59,64
30268,4,49.5,22,40
30269,5,218.95,16,41
30270,1,54.25,44,33
30271,4,12.48,214,24
30272,5,103.96,90,53
30273,3,240.95,61,44
30274,3,68.2,327,26
30275,2,102.8,354,39
30276,4,86.0,186,25
30277,3,169.95,176,41
30278,4,30.88,295,30
30279,2,160.95,305,94
30280,1,197.95,282,70
30281,4,217.95,209,60
30282,1,128.95,363,30
30283,2,219.95,183,34
30284,3,93.95,317,15
30285,4,0.0,110,25
30286,5,38.0,337,25
30287,4,272.25,30,87
30288,1,215.0,20,52
30289,3,71.18,107,40
30290,3,137.0,141,33
30291,1,128.2,210,24
30292,2,113.47,132,51
30293,4,141.4,296,38
30294,1,218.95,170,51
30295,1,198.95,105,66
30296,4,115.0,179,33
30297,3,109.95,115,17
30298,5,59.0,285,12
30299,1,69.95,211,15
30300,4,65.0,200,27
30301,1,0.0,195,12
30302,2,155.2,359,41
30303,3,145.0,171,19
30304,2,99.95,135,15
30305,3,160.95,64,23
30306,4,150.0,227,13
30307,5,139.0,344,10
30308,2,109.0,253,33
30309,3,45.94,308,18
30310,5,210.95,192,68
30311,1,340.95,125,72
30312,5,94.95,309,28
30313,5,140.51,240,34
30314,5,115.0,23,29
30315,5,137.33,61,48
30316,3,185.0,3,49
30317,4,92.95,8,19
30318,5,99.95,320,25
30319,1,41.99,148,25
30320,5,175.0,60,18
30321,4,27.5,333,18
30322,4,60.95,330,16
30323,4,69.95,175,15
30324,2,131.0,209,46
30325,1,101.33,246,24
30326,2,0.0,85,15
30327,3,11.98,336,48
30328,1,369.95,294,64
30329,4,29.71,134,60
30330,5,75.0,304,17
30331,3,0.0,117,24
30332,3,193.95,121,39
30333,5,74.91,279,27
30334,3,43.99,52,68
30335,2,221.8,43,146
30336,5,173.95,76,78
30337,4,262.95,242,54
30338,3,248.95,66,71
30339,5,102.0,240,37
30340,5,99.0,330,26
30341,4,116.75,169,67
30342,3,309.95,178,39
30343,2,44.95,208,22
30344,4,309.95,49,20
30345,1,33.39,94,65
30346,3,170.0,10,104
30347,4,52.0,134,40
30348,5,147.25,167,21
30349,3,49.61,122,79
30350,3,52.43,90,68
30351,3,162.95,137,33
30352,2,38.95,76,19
30353,3,343.95,194,61
30354,5,164.0,361,25
30355,4,73.37,251,116
30356,4,100.85,96,37
30357,1,49.79,9,86
30358,2,140.0,48,23
30359,2,225.2,192,57
30360,3,133.33,330,23
30361,3,53.95,310,39
30362,4,59.95,115,26
30363,5,344.95,23,109
30364,2,10.94,68,28
30365,1,174.67,250,82
30366,2,133.33,169,73
30367,3,189.0,154,57
30368,4,244.67,68,71
30369,4,337.95,340,114
30370,2,205.33,194,66
30371,1,185.36,113,75
30372,1,89.0,252,34
30373,3,108.2,190,63
30374,4,45.98,69,46
30375,5,59.14,357,27
30376,4,116.95,262,30
30377,3,188.95,187,24
30378,1,121.0,330,91
30379,3,99.0,66,25
30380,3,146.0,122,18
30381,2,74.0,48,39
30382,2,0.0,91,38
30383,4,302.95,201,100
30384,4,239.95,290,13
30385,1,299.95,116,61
30386,2,277.95,90,83
30387,5,244.67,273,85
30388,3,290.2,280,92
30389,2,92.95,285,71
30390,3,140.0,58,80
30391,1,185.0,226,67
30392,3,63.95,193,20
30393,4,51.95,312,23
30394,3,99.8,305,36
30395,5,79.8,35,54
30396,1,199.95,147,31
30397,1,83.33,29,27
30398,3,133.8,120,78
30399,4,95.31,197,30
30400,2,322.95,202,160
30401,5,234.95,225,70
30402,2,18.98,145,94
30403,4,123.0,192,96
30404,3,29.75,63,94
30405,1,183.95,51,117
30406,2,203.0,68,85
30407,5,58.6,250,29
30408,2,39.2,293,39
30409,1,109.0,254,17
30410,3,109.0,204,30
30411,5,221.8,181,212
30412,5,175.33,100,120
30413,1,145.33,330,120
30414,2,99.95,75,47
30415,2,109.95,21,44
30416,3,58.48,58,32
30417,4,221.8,255,122
30418,5,178.67,298,144
30419,1,125.0,128,21
30420,5,57.95,285,38
30421,1,186.95,318,32
30422,4,176.95,217,29
30423,4,215.2,223,175
30424,5,155.2,334,152
30425,3,229.2,347,51
30426,3,100.1,323,62
30427,3,89.96,200,42
30428,2,47.0,47,28
30429,3,41.95,340,50
30430,1,39.95,14,73
30431,3,49.95,135,23
30432,1,38.95,357,14
30433,1,39.95,105,183
30434,1,350.0,6,60
30435,5,359.95,115,47
30436,1,259.95,348,44
30437,4,149.0,237,33
30438,3,259.0,189,14
30439,3,55.0,359,18
30440,2,89.95,88,22
30441,5,287.0,194,16
30442,3,78.5,52,14
30443,3,10.98,87,46
30444,5,51.0,353,32
30445,1,45.8,43,14
30446,3,64.6,358,31
30447,4,45.95,271,22
30448,3,165.95,232,52
30449,4,181.95,308,80
30450,5,182.95,75,169
30451,1,120.95,40,179
30452,3,182.95,246,36
30453,5,201.95,316,151
30454,2,144.95,165,57
30455,1,47.99,330,32
30456,3,51.99,290,21
30457,3,49.99,316,43
30458,1,39.95,345,37
30459,4,42.2,293,28
30460,2,399.0,292,18
30461,4,69.99,276,18
30462,5,34.08,174,65
30463,4,38.9,52,55
30464,5,45.0,252,27
30465,4,88.95,258,47
30466,1,34.95,146,18
30467,4,89.0,77,11
30468,5,21.99,76,60
30469,3,164.15,299,22
30470,2,49.0,322,16
30471,3,139.0,38,40
30472,5,162.95,122,64
30473,3,199.99,134,66
30474,5,97.5,130,23
30475,5,65.0,275,38
30476,4,86.29,43,30
30477,2,66.44,299,125
30478,1,25.99,341,122
